141000,Tue 00:00 02:00 FTTTTT,NorthEast,L
141000,Thu 00:00 02:00 FTTTTT,NorthEast,L
141000,Mon 00:00 02:00 FTTTTT,SouthWest,R
141000,Wed 00:00 02:00 FTTTTT,SouthWest,R
141000,Fri 00:00 02:00 FTTTTT,SouthWest,R
142000,Thu 00:00 02:00 FTTTTT,NorthEast,L
142000,Mon 00:00 02:00 FTTTTT,SouthWest,R
142000,Wed 00:00 02:00 FTTTTT,SouthWest,R
142000,Fri 00:00 02:00 FTTTTT,SouthWest,R
142000,Tue 00:00 02:00 FTTTTT,NorthEast,L
143000,Thu 00:00 02:00 FTTTTT,NorthEast,L
143000,Mon 00:00 02:00 FTTTTT,SouthWest,R
143000,Wed 00:00 02:00 FTTTTT,SouthWest,R
143000,Fri 00:00 02:00 FTTTTT,SouthWest,R
143000,Tue 00:00 02:00 FTTTTT,NorthEast,L
144000,Thu 00:00 02:00 FTTTTT,NorthEast,L
144000,Mon 00:00 02:00 FTTTTT,SouthWest,R
144000,Wed 00:00 02:00 FTTTTT,SouthWest,R
144000,Fri 00:00 02:00 FTTTTT,SouthWest,R
144000,Tue 00:00 02:00 FTTTTT,NorthEast,L
145000,Thu 00:00 02:00 FTTTTT,NorthEast,L
145000,Mon 00:00 02:00 FTTTTT,SouthWest,R
145000,Wed 00:00 02:00 FTTTTT,SouthWest,R
145000,Fri 00:00 02:00 FTTTTT,SouthWest,R
145000,Tue 00:00 02:00 FTTTTT,NorthEast,L
146000,Thu 00:00 02:00 FTTTTT,NorthEast,L
146000,Mon 00:00 02:00 FTTTTT,SouthWest,R
146000,Wed 00:00 02:00 FTTTTT,SouthWest,R
146000,Fri 00:00 02:00 FTTTTT,SouthWest,R
146000,Tue 00:00 02:00 FTTTTT,NorthEast,L
147000,Thu 00:00 02:00 FTTTTT,NorthEast,L
147000,Mon 00:00 02:00 FTTTTT,SouthWest,R
147000,Wed 00:00 02:00 FTTTTT,SouthWest,R
147000,Fri 00:00 02:00 FTTTTT,SouthWest,R
147000,Tue 00:00 02:00 FTTTTT,NorthEast,L
148000,Thu 00:00 02:00 FTTTTT,NorthEast,L
148000,Mon 00:00 02:00 FTTTTT,SouthWest,R
148000,Wed 00:00 02:00 FTTTTT,SouthWest,R
148000,Fri 00:00 02:00 FTTTTT,SouthWest,R
148000,Tue 00:00 02:00 FTTTTT,NorthEast,L
151000,Tue 09:00 11:00 FFTFTF,East,L
151000,Thu 09:00 11:00 FFTFTF,West,R
152000,Tue 07:00 09:00 FTFTFF,East,L
152000,Thu 07:00 09:00 FTFTFF,West,R
153000,Tue 07:00 09:00 FTFTFF,East,L
153000,Thu 07:00 09:00 FTFTFF,West,R
154000,Tue 07:00 09:00 FTFTFF,East,L
154000,Thu 07:00 09:00 FTFTFF,West,R
155000,Tue 07:00 09:00 FTFTFF,East,L
155000,Thu 07:00 09:00 FTFTFF,West,R
156000,Thu 08:00 10:00 FTFTFF,West,R
156000,Tue 08:00 10:00 FTFTFF,East,L
157000,Thu 08:00 10:00 FTFTFF,West,R
157000,Tue 08:00 10:00 FTFTFF,East,L
158000,Thu 08:00 10:00 FTFTFF,West,R
158000,Tue 08:00 10:00 FTFTFF,East,L
160000,Wed 12:00 14:00 FTFTFF,West,R
160000,Fri 11:00 13:00 FTFTFF,East,L
161000,Wed 12:00 14:00 FTFTFF,West,R
161000,Fri 11:00 13:00 FTFTFF,East,L
162000,Wed 12:00 14:00 FTFTFF,West,R
162000,Fri 11:00 13:00 FTFTFF,East,L
163000,Wed 02:00 06:00 FTTTTT,NorthEast,L
163000,Sat 02:00 06:00 FTTTTT,NorthEast,L
163000,Sun 02:00 06:00 TTTTTT,SouthWest,R
163000,Sat 02:00 06:00 FTTTTT,SouthWest,R
163000,HOL 02:00 06:00 TTTTTT,SouthWest,R
163000,Sun 02:00 06:00 TTTTTT,NorthEast,L
163000,Fri 02:00 06:00 FTTTTT,SouthWest,R
163000,HOL 02:00 06:00 TTTTTT,NorthEast,L
163000,Mon 02:00 06:00 FTTTTT,SouthWest,R
163000,Tue 02:00 06:00 FTTTTT,SouthWest,R
163000,Wed 02:00 06:00 FTTTTT,SouthWest,R
163000,Thu 02:00 06:00 FTTTTT,SouthWest,R
163000,Fri 02:00 06:00 FTTTTT,NorthEast,L
163000,Mon 02:00 06:00 FTTTTT,NorthEast,L
163000,Tue 02:00 06:00 FTTTTT,NorthEast,L
163000,Thu 02:00 06:00 FTTTTT,NorthEast,L
164000,Wed 02:00 06:00 FTTTTT,NorthEast,L
164000,Sat 02:00 06:00 FTTTTT,NorthEast,L
164000,Sun 02:00 06:00 TTTTTT,SouthWest,R
164000,Sat 02:00 06:00 FTTTTT,SouthWest,R
164000,HOL 02:00 06:00 TTTTTT,SouthWest,R
164000,Sun 02:00 06:00 TTTTTT,NorthEast,L
164000,Fri 02:00 06:00 FTTTTT,SouthWest,R
164000,HOL 02:00 06:00 TTTTTT,NorthEast,L
164000,Mon 02:00 06:00 FTTTTT,SouthWest,R
164000,Tue 02:00 06:00 FTTTTT,SouthWest,R
164000,Wed 02:00 06:00 FTTTTT,SouthWest,R
164000,Thu 02:00 06:00 FTTTTT,SouthWest,R
164000,Fri 02:00 06:00 FTTTTT,NorthEast,L
164000,Mon 02:00 06:00 FTTTTT,NorthEast,L
164000,Tue 02:00 06:00 FTTTTT,NorthEast,L
164000,Thu 02:00 06:00 FTTTTT,NorthEast,L
165000,Wed 02:00 06:00 FTTTTT,NorthEast,L
165000,Sat 02:00 06:00 FTTTTT,NorthEast,L
165000,Sun 02:00 06:00 TTTTTT,SouthWest,R
165000,Sat 02:00 06:00 FTTTTT,SouthWest,R
165000,HOL 02:00 06:00 TTTTTT,SouthWest,R
165000,Sun 02:00 06:00 TTTTTT,NorthEast,L
165000,Fri 02:00 06:00 FTTTTT,SouthWest,R
165000,HOL 02:00 06:00 TTTTTT,NorthEast,L
165000,Mon 02:00 06:00 FTTTTT,SouthWest,R
165000,Tue 02:00 06:00 FTTTTT,SouthWest,R
165000,Wed 02:00 06:00 FTTTTT,SouthWest,R
165000,Thu 02:00 06:00 FTTTTT,SouthWest,R
165000,Fri 02:00 06:00 FTTTTT,NorthEast,L
165000,Mon 02:00 06:00 FTTTTT,NorthEast,L
165000,Tue 02:00 06:00 FTTTTT,NorthEast,L
165000,Thu 02:00 06:00 FTTTTT,NorthEast,L
166000,Wed 02:00 06:00 FTTTTT,NorthEast,L
166000,Sat 02:00 06:00 FTTTTT,NorthEast,L
166000,Sun 02:00 06:00 TTTTTT,SouthWest,R
166000,Sat 02:00 06:00 FTTTTT,SouthWest,R
166000,HOL 02:00 06:00 TTTTTT,SouthWest,R
166000,Sun 02:00 06:00 TTTTTT,NorthEast,L
166000,Fri 02:00 06:00 FTTTTT,SouthWest,R
166000,HOL 02:00 06:00 TTTTTT,NorthEast,L
166000,Mon 02:00 06:00 FTTTTT,SouthWest,R
166000,Tue 02:00 06:00 FTTTTT,SouthWest,R
166000,Wed 02:00 06:00 FTTTTT,SouthWest,R
166000,Thu 02:00 06:00 FTTTTT,SouthWest,R
166000,Fri 02:00 06:00 FTTTTT,NorthEast,L
166000,Mon 02:00 06:00 FTTTTT,NorthEast,L
166000,Tue 02:00 06:00 FTTTTT,NorthEast,L
166000,Thu 02:00 06:00 FTTTTT,NorthEast,L
167000,Wed 02:00 06:00 FTTTTT,NorthEast,L
167000,Sat 02:00 06:00 FTTTTT,NorthEast,L
167000,Sun 02:00 06:00 TTTTTT,SouthWest,R
167000,Sat 02:00 06:00 FTTTTT,SouthWest,R
167000,HOL 02:00 06:00 TTTTTT,SouthWest,R
167000,Sun 02:00 06:00 TTTTTT,NorthEast,L
167000,Fri 02:00 06:00 FTTTTT,SouthWest,R
167000,HOL 02:00 06:00 TTTTTT,NorthEast,L
167000,Mon 02:00 06:00 FTTTTT,SouthWest,R
167000,Tue 02:00 06:00 FTTTTT,SouthWest,R
167000,Wed 02:00 06:00 FTTTTT,SouthWest,R
167000,Thu 02:00 06:00 FTTTTT,SouthWest,R
167000,Fri 02:00 06:00 FTTTTT,NorthEast,L
167000,Mon 02:00 06:00 FTTTTT,NorthEast,L
167000,Tue 02:00 06:00 FTTTTT,NorthEast,L
167000,Thu 02:00 06:00 FTTTTT,NorthEast,L
168000,Wed 02:00 06:00 FTTTTT,NorthEast,L
168000,Sat 02:00 06:00 FTTTTT,NorthEast,L
168000,Sun 02:00 06:00 TTTTTT,SouthWest,R
168000,Sat 02:00 06:00 FTTTTT,SouthWest,R
168000,HOL 02:00 06:00 TTTTTT,SouthWest,R
168000,Sun 02:00 06:00 TTTTTT,NorthEast,L
168000,Fri 02:00 06:00 FTTTTT,SouthWest,R
168000,HOL 02:00 06:00 TTTTTT,NorthEast,L
168000,Mon 02:00 06:00 FTTTTT,SouthWest,R
168000,Tue 02:00 06:00 FTTTTT,SouthWest,R
168000,Wed 02:00 06:00 FTTTTT,SouthWest,R
168000,Thu 02:00 06:00 FTTTTT,SouthWest,R
168000,Fri 02:00 06:00 FTTTTT,NorthEast,L
168000,Mon 02:00 06:00 FTTTTT,NorthEast,L
168000,Tue 02:00 06:00 FTTTTT,NorthEast,L
168000,Thu 02:00 06:00 FTTTTT,NorthEast,L
169000,Wed 02:00 06:00 FTTTTT,NorthEast,L
169000,Sat 02:00 06:00 FTTTTT,NorthEast,L
169000,Sun 02:00 06:00 TTTTTT,SouthWest,R
169000,Sat 02:00 06:00 FTTTTT,SouthWest,R
169000,HOL 02:00 06:00 TTTTTT,SouthWest,R
169000,Sun 02:00 06:00 TTTTTT,NorthEast,L
169000,Fri 02:00 06:00 FTTTTT,SouthWest,R
169000,HOL 02:00 06:00 TTTTTT,NorthEast,L
169000,Mon 02:00 06:00 FTTTTT,SouthWest,R
169000,Tue 02:00 06:00 FTTTTT,SouthWest,R
